State,Airport,OPID,A_Type,Type_ENG,Species,Damage,AC_Mass,Num_ENGS,Month,Year,Time,Height,Speed,Phase,Sky,Precip,Birds_Seen,Birds_Struck,Size
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2005,Day,10,133,Approach,Some Cloud,None,1,1,Small
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,6,2005,Day,,,Approach,,,,1,Medium
MD,KBWI,NWA,DC-9,D,Unknown bird,0,4,2,6,2005,,0,,Landing Roll,,,1,1,Medium
MD,KSBY,BUS,PILATUS PC12,C,Turkey vulture,0,2,1,6,2005,Day,0,70,Landing Roll,No Cloud,None,,1,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2005,Night,5000,250,Descent,No Cloud,None,1,1,Small
MD,KBWI,UAL,B-757-200,D,Unknown bird,0,4,2,5,2005,,0,,Landing Roll,,,,1,Medium
MD,KBWI,UAL,A-319,D,Unknown bird,0,4,2,5,2005,,0,,Landing Roll,,,,1,Medium
MD,KBWI,SWA,B-737-700,D,European starling,0,4,2,5,2005,Day,10,150,Climb,Some Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2005,Day,0,100,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2005,Night,2500,210,Approach,No Cloud,None,,1,Small
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,5,2005,Day,1000,135,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,5,2005,Day,2000,190,Climb,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2005,Day,10,130,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737,D,European starling,0,4,2,4,2005,Day,0,,Take-off run,Overcast,None,,2 to 10,Small
MD,KBWI,USA,B-757-200,D,American kestrel,0,4,2,4,2005,Day,0,,Landing Roll,No Cloud,None,,1,Small
MD,KBWI,BUS,BE-200 KING,C,Ring-billed gull,0,2,2,4,2005,Day,,,Approach,Some Cloud,None,2 to 10,2 to 10,Medium
MD,KBWI,SWA,B-737-300,D,Gulls,1,4,2,4,2005,Night,1700,170,Approach,No Cloud,None,1,1,Medium
MD,KMTN,OPT,BE-400 BJET,D,Gulls,0,2,2,3,2005,Day,80,98,Approach,Overcast,Rain,11 to 100,2 to 10,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,2,2005,Day,15,145,Climb,Some Cloud,None,11 to 100,1,Medium
MD,KBWI,SWA,B-737,D,Gulls,0,4,2,2,2005,Day,0,,Take-off run,Some Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-300,D,Gulls,0,4,2,1,2005,Day,200,180,Climb,Some Cloud,None,2 to 10,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,1,2005,Day,0,120,Landing Roll,,Fog,2 to 10,1,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,11,2004,Night,10000,250,Climb,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-500,D,Hawks,1,4,2,11,2004,Day,1500,150,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2004,Dusk,3000,230,Climb,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,1,4,2,11,2004,Night,1500,,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,1,4,2,11,2004,Night,2500,230,Approach,No Cloud,None,1,1,Small
MD,KBWI,NWA,B-757-200,D,Unknown bird,0,4,2,11,2004,,7000,,Descent,,,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,11,2004,Night,3850,250,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-500,D,Rock pigeon,0,4,2,10,2004,Day,100,130,Approach,Overcast,"Fog, Rain",1,1,Small
MD,KBWI,UAL,A-320,D,Unknown bird,0,4,2,10,2004,,,,Approach,,,,1,Medium
MD,KBWI,USA,B-737-400,D,Unknown bird,1,4,2,10,2004,Night,,,Approach,Some Cloud,None,,1,Medium
MD,KBWI,USA,B-737,D,Gulls,0,4,2,10,2004,Night,50,140,Approach,Overcast,None,1,1,Medium
MD,KBWI,UAL,A-319,D,Unknown bird,0,4,2,10,2004,,2500,220,Approach,,,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2004,Day,800,180,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2004,Dawn,300,150,Climb,No Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2004,Day,1000,180,Climb,Some Cloud,,1,1,Large
MD,KBWI,USA,B-757-200,D,Unknown bird,0,4,2,9,2004,Day,,,Descent,No Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2004,Night,800,125,Approach,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,9,2004,Night,3000,210,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-700,D,Bonaparte's gull,0,4,2,9,2004,Day,0,145,Take-off run,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,BUS,C-421,A,Mourning dove,1,2,2,9,2004,Day,,,Approach,Overcast,Rain,2 to 10,2 to 10,Small
MD,KBWI,USA,B-737-400,D,Unknown bird,0,4,2,9,2004,Day,0,100,Take-off run,Overcast,Rain,1,1,Small
MD,KBWI,NWA,B-757-300,D,Unknown bird,0,4,2,8,2004,,8000,250,Descent,,,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2004,Day,300,132,Approach,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,FDX,A-310,D,Killdeer,0,4,2,8,2004,Night,0,,Take-off run,No Cloud,None,,1,Small
MD,KBWI,UAL,B-767-300,D,Unknown bird,0,4,2,8,2004,,600,,Approach,,,,1,Medium
MD,KBWI,SWA,B-737,D,Unknown bird,0,4,2,8,2004,Night,300,120,Approach,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,8,2004,Night,200,160,Climb,Some Cloud,None,,1,Small
MD,KBWI,FDX,A-300,D,Unknown bird,0,4,2,8,2004,Day,0,135,Take-off run,No Cloud,None,1,1,Small
MD,KBWI,UAL,B-757-200,D,Unknown bird,0,4,2,8,2004,,0,,Landing Roll,No Cloud,None,,2 to 10,Medium
MD,KBWI,UAL,B-757-200,D,Unknown bird,0,4,2,8,2004,,0,,Landing Roll,,,,1,Medium
MD,KBWI,SWA,B-737-300,D,European starling,0,4,2,8,2004,Day,0,150,Take-off run,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,NWA,A-320,D,Mourning dove,0,4,2,8,2004,Day,0,,Take-off run,Overcast,Rain,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2004,Dusk,100,135,Approach,No Cloud,None,1,1,Small
MD,KBWI,AAL,MD-83,D,Red fox,0,4,2,7,2004,Night,0,,Landing Roll,No Cloud,None,,1,Large
MD,KBWI,UAL,B-757-200,D,Unknown bird,0,4,2,7,2004,,0,,Take-off run,,,,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2004,Day,0,140,Take-off run,Some Cloud,None,2 to 10,1,Small
MD,KHGR,PVT,PA-46 MALIBU,A,Red fox,0,1,1,7,2004,Day,0,,Take-off run,Overcast,None,1,,Large
MD,KBWI,DAL,MD-80,D,Yellow-breasted chat,0,4,2,7,2004,Dawn,0,140,Take-off run,No Cloud,None,2 to 10,1,Small
MD,KBWI,ABX,DC-9-30,D,Unknown bird,0,4,2,7,2004,Day,0,,Landing Roll,Overcast,None,,2 to 10,Small
MD,KBWI,SWA,B-737,D,Unknown bird,0,4,2,7,2004,Day,500,110,Climb,Some Cloud,None,1,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,7,2004,Day,0,130,Take-off run,Overcast,None,2 to 10,1,Medium
MD,KBWI,NWA,DC-9-30,D,Unknown bird,0,4,2,7,2004,,,,Approach,,,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2004,Dusk,50,140,Climb,Some Cloud,None,1,1,Small
MD,KBWI,UAL,B-757-200,D,Unknown bird,0,4,2,7,2004,,,,Climb,,,,1,Medium
MD,KBWI,USA,B-737-400,D,European starling,0,4,2,6,2004,Day,0,,Take-off run,No Cloud,None,11 to 100,11-100,Small
MD,KBWI,AAL,MD-80,D,Ring-billed gull,0,4,2,6,2004,Dusk,0,,Landing Roll,Overcast,None,,1,Medium
MD,KBWI,NWA,A-320,D,Chimney swift,0,4,2,6,2004,Day,0,135,Landing Roll,No Cloud,None,,1,Small
MD,KBWI,BUS,GULFAERO III,D,Unknown bird,0,4,2,6,2004,Day,50,140,Approach,Overcast,Fog,,2 to 10,Small
MD,KBWI,UAL,B-757-200,D,Unknown bird,0,4,2,6,2004,,,,Approach,,,,2 to 10,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,6,2004,Day,1000,200,Climb,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,6,2004,,3000,170,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,5,2004,Day,2000,210,Approach,No Cloud,None,1,1,Small
MD,KHGR,BUS,PA-31 NAVAJO,A,Ring-billed gull,0,2,2,4,2004,Day,,,Approach,No Cloud,None,,2 to 10,Medium
MD,KBWI,BUS,LEARJET-24,B,Unknown bird,0,3,2,4,2004,Night,2000,170,Approach,Overcast,None,,1,Large
MD,KBWI,AAL,MD-80,D,Barn swallow,0,4,2,4,2004,Day,0,,Take-off run,No Cloud,None,,1,Small
MD,KBWI,1AWE,B-757-200,D,Unknown bird,0,4,2,4,2004,,3000,230,Approach,Some Cloud,None,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,4,2004,Night,3000,230,Approach,No Cloud,None,1,1,Medium
MD,KBWI,SWA,B-737,D,American kestrel,0,4,2,3,2004,Day,0,150,Landing Roll,Some Cloud,None,,1,Small
MD,KBWI,AAL,B-757-200,D,Gulls,0,4,2,3,2004,Day,0,130,Take-off run,Overcast,None,2 to 10,2 to 10,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,3,2004,Night,500,250,Approach,No Cloud,None,1,1,Large
MD,KBWI,BUS,BE-200 KING,C,Ring-billed gull,0,2,2,3,2004,Day,0,,Take-off run,Overcast,Rain,2 to 10,2 to 10,Medium
MD,KBWI,ALO,DHC8 DASH 8,C,Ring-billed gull,0,3,2,3,2004,Day,0,,Take-off run,Overcast,Rain,,1,Medium
MD,KBWI,1AWE,B-737-200,D,Killdeer,0,4,2,3,2004,,,,,,,1,1,Small
MD,KBWI,TRS,B-717-200,D,Canada goose,0,4,2,2,2004,Day,1000,145,Approach,No Cloud,None,2 to 10,1,Large
MD,KBWI,1AWE,B-757-200,D,Rock pigeon,0,4,2,1,2004,Day,300,170,Climb,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,EPS,MU2,C,Gulls,1,2,2,12,2003,Day,700,,Approach,Overcast,Fog,2 to 10,1,Medium
MD,KESN,NJA,C-560,D,Unknown bird,0,1,2,11,2003,,0,,Landing Roll,,,2 to 10,1,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,11,2003,Night,2000,150,Approach,No Cloud,None,,1,Medium
MD,W50,PVT,C-182 SKYLAN,A,White-tailed deer,1,1,1,11,2003,Dusk,,,Approach,,,2 to 10,,Large
MD,KBWI,JZA,DHC8 DASH 8,C,Ring-billed gull,0,3,2,10,2003,Day,0,,Take-off run,Overcast,Rain,,2 to 10,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2003,Night,1500,150,Approach,No Cloud,None,,1,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,10,2003,Night,1000,140,Approach,No Cloud,None,,1,Medium
MD,KOXB,PVT,PA-23-250,A,Canada goose,1,2,2,10,2003,Day,1000,110,Approach,No Cloud,None,11 to 100,1,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2003,Night,1850,210,Approach,Some Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,10,2003,Night,2500,200,Approach,,,,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,10,2003,Day,800,160,Climb,No Cloud,None,,1,Small
MD,KBWI,UAL,A-320,D,Unknown bird,0,4,2,10,2003,,400,,Approach,,,,2 to 10,Medium
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,9,2003,Day,0,135,Landing Roll,Overcast,None,2 to 10,1,Small
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,9,2003,Day,800,140,Approach,No Cloud,None,,1,Medium
MD,KBWI,FDX,A-300,D,Unknown bird,0,4,2,9,2003,,1700,180,Approach,,,,1,Medium
MD,KBWI,UAL,B-757-200,D,Unknown bird,0,4,2,9,2003,,300,,Approach,,,,1,Medium
MD,KESN,NJA,C-560,D,Gulls,0,1,2,9,2003,,0,40,Take-off run,,,2 to 10,1,Medium
MD,KBWI,AAL,EMB-135,D,Ring-billed gull,0,3,2,9,2003,Day,0,,Landing Roll,No Cloud,None,,1,Medium
MD,KBWI,ALO,DHC8 DASH 8,C,European starling,1,3,2,9,2003,Day,100,110,Approach,Some Cloud,None,11 to 100,2 to 10,Small
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,9,2003,Day,300,135,Approach,No Cloud,None,2 to 10,1,Small
MD,KBWI,TRS,B-717-200,D,Unknown bird,0,4,2,9,2003,Day,300,140,Approach,Overcast,Rain,1,1,Small
MD,KBWI,AAL,MD-80,D,Cattle egret,0,4,2,9,2003,Day,0,,Landing Roll,Overcast,Rain,,1,Small
MD,KBWI,UAL,A-320,D,Unknown bird,0,4,2,8,2003,,,,Approach,,,,1,Medium
MD,KBWI,UAL,B-737-300,D,Unknown bird,0,4,2,8,2003,,0,,Take-off run,,,,1,Medium
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2003,Dusk,0,80,Landing Roll,No Cloud,None,1,1,Small
MD,KBWI,TRS,B-717-200,D,Blackbirds,0,4,2,8,2003,Day,100,155,Climb,No Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,DHL,B-727-200,D,Unknown bird,0,4,3,8,2003,Day,0,100,Landing Roll,No Cloud,None,2 to 10,1,Medium
MD,KBWI,EGF,EMB-135,D,Unknown bird,0,3,2,8,2003,Dawn,0,127,Take-off run,No Cloud,None,,1,Small
MD,KBWI,SWA,B-737-700,D,Unknown bird,0,4,2,8,2003,Day,200,140,Approach,Overcast,None,2 to 10,1,Small
MD,KMTN,MIL,A-10A,D,Unknown bird,0,3,2,7,2003,Day,,,Landing Roll,No Cloud,None,,1,Medium
MD,KBWI,TRS,B-717-200,D,Rock pigeon,0,4,2,7,2003,Day,0,140,Take-off run,Overcast,None,11 to 100,2 to 10,Small
MD,KBWI,USA,B-757-200,D,Mourning dove,1,4,2,7,2003,Day,0,120,Take-off run,Some Cloud,None,2 to 10,2 to 10,Small
MD,KBWI,SWA,B-737-300,D,Ducks,1,4,2,7,2003,Night,200,170,Climb,Some Cloud,None,,2 to 10,Medium
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,7,2003,Day,0,140,Take-off run,Some Cloud,None,1,1,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,7,2003,Day,400,130,Approach,Some Cloud,None,2 to 10,1,Small
MD,KBWI,UAL,B-757-200,D,Unknown bird,0,4,2,7,2003,,0,100,Landing Roll,,,,1,Medium
MD,KGAI,BUS,C-310,A,White-tailed deer,1,2,2,6,2003,Night,5,,Approach,,,2 to 10,1,Large
MD,KBWI,SWA,B-737-300,D,Unknown bird,0,4,2,6,2003,Day,30,138,Approach,Overcast,,1,1,Small
MD,KBWI,AAL,MD-82,D,Unknown bird,0,4,2,6,2003,Day,100,135,Approach,Overcast,None,1,1,Small
MD,KBWI,TRS,L-1011,D,Unknown bird,0,4,3,6,2003,Night,300,180,Climb,Some Cloud,Fog,1,1,Large
